event_name,event_source,aws_region,identity_type,user_agent_category,is_new_ip_for_identity,is_new_region_for_identity,event_hour,is_off_hours,call_frequency_10m,target_user_is_different,is_privilege_action,error_status,mfa_authenticated,data_source,attack_type,scenario_id,event_time,identity_session_id,original_event_id,source_ip,user_name,identity_arn,is_threat
AttachUserPolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,14,0,0,0,1,0,1,synthetic,privilege_escalation_user_policy,syn-std-th-1820,2026-04-07T14:01:58Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-006479,10.10.15.22,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,1
CreateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,CLI,0,0,14,0,0,0,1,0,0,synthetic,none,syn-std-bg-8116,2026-04-07T14:03:08Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-013901,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
DescribeInstances,ec2.amazonaws.com,eu-west-1,AssumedRole,SDK,0,0,14,0,0,0,0,0,0,synthetic,none,syn-seq-benign-0287,2026-04-07T14:05:07Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-004607,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
AttachRolePolicy,iam.amazonaws.com,us-west-2,IAMUser,SDK,0,0,14,0,0,1,1,1,0,synthetic,privilege_escalation_role_policy,syn-std-th-2331,2026-04-07T14:05:25Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-003914,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
AttachUserPolicy,iam.amazonaws.com,us-west-2,IAMUser,SDK,0,0,14,0,0,0,1,0,1,synthetic,none,syn-std-bg-5844,2026-04-07T14:06:54Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-007803,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
ListUsers,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,14,0,1,0,0,0,0,synthetic,none,syn-seq-benign-0287,2026-04-07T14:09:20Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-012043,172.16.10.125,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
PutUserPolicy,iam.amazonaws.com,us-west-2,IAMUser,CLI,0,0,14,0,1,1,1,0,1,synthetic,none,syn-std-bg-5114,2026-04-07T14:10:47Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-001036,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
UpdateAccessKey,iam.amazonaws.com,us-east-2,AssumedRole,SDK,0,0,14,0,2,0,1,0,0,synthetic,none,syn-seq-benign-0287,2026-04-07T14:11:10Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-009504,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
ListRoles,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,14,0,1,0,0,0,1,synthetic,none,syn-std-bg-3152,2026-04-07T14:11:19Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-011027,192.168.1.50,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
DescribeInstances,ec2.amazonaws.com,sa-east-1,AssumedRole,CLI,0,0,14,0,1,0,0,0,0,synthetic,none,syn-std-bg-8672,2026-04-07T14:12:25Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-003363,192.168.10.40,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
PassRole,iam.amazonaws.com,us-east-1,AssumedRole,CLI,1,0,14,0,2,1,1,0,0,synthetic,none,syn-std-bg-2920,2026-04-07T14:13:04Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-000526,172.16.16.207,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
GetCallerIdentity,sts.amazonaws.com,us-west-2,IAMUser,Other,0,0,14,0,1,0,0,0,0,synthetic,discovery_reconnaissance,syn-seq-threat-0299,2026-04-07T14:15:48Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-011066,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
ListUsers,iam.amazonaws.com,us-west-2,IAMUser,CLI,0,0,14,0,2,0,0,0,1,synthetic,none,syn-std-bg-2240,2026-04-07T14:17:24Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-004184,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
AttachRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,14,0,0,0,1,0,0,synthetic,none,syn-std-bg-3988,2026-04-07T14:18:19Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-004891,10.10.15.22,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
ListUsers,iam.amazonaws.com,ap-southeast-1,AssumedRole,SDK,0,0,14,0,2,0,0,0,1,synthetic,cloud_intrusion_threat,syn-std-th-8822,2026-04-07T14:19:01Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-001491,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
ListBuckets,s3.amazonaws.com,us-east-1,IAMUser,Console,0,0,14,0,0,0,0,0,0,synthetic,none,syn-std-bg-9728,2026-04-07T14:19:15Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-001540,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
AttachRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,14,0,1,0,1,0,0,synthetic,none,syn-std-bg-8652,2026-04-07T14:22:03Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-005471,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
UpdateAccessKey,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,14,0,1,0,1,0,1,synthetic,none,syn-std-bg-9172,2026-04-07T14:22:20Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-001699,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
DescribeInstances,ec2.amazonaws.com,us-east-2,AssumedRole,CLI,1,0,14,0,0,0,0,0,0,synthetic,none,syn-seq-benign-0176,2026-04-07T14:23:46Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-012349,172.16.47.57,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
UpdateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,14,0,2,0,1,0,0,synthetic,none,syn-std-bg-5181,2026-04-07T14:23:50Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-001176,10.10.15.23,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
ListBuckets,s3.amazonaws.com,us-west-2,IAMUser,SDK,0,0,14,0,2,0,0,0,0,synthetic,permission_probing,syn-seq-threat-0299,2026-04-07T14:24:35Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-010029,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
DescribeSecurityGroups,ec2.amazonaws.com,us-east-2,AssumedRole,CLI,0,0,14,0,1,0,0,0,0,synthetic,none,syn-seq-benign-0176,2026-04-07T14:28:19Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-000723,10.100.4.15,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
GetObject,s3.amazonaws.com,us-east-1,IAMUser,Console,1,0,14,0,0,0,0,0,0,synthetic,none,syn-std-bg-6666,2026-04-07T14:29:27Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-012240,172.16.36.177,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,14,0,1,1,1,0,0,synthetic,unauthorized_role_assumption,syn-seq-threat-0299,2026-04-07T14:29:59Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-008316,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
AttachUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,14,0,1,0,1,0,0,synthetic,privilege_escalation_user_policy,syn-std-th-1494,2026-04-07T14:30:26Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-009038,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
DescribeInstances,ec2.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,14,0,2,0,0,1,0,synthetic,none,syn-std-bg-5477,2026-04-07T14:31:47Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-000226,172.16.10.135,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
PutRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,14,0,2,0,1,0,0,synthetic,none,syn-seq-benign-0176,2026-04-07T14:32:45Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-001159,172.16.1.202,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
AttachRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,14,0,2,0,1,1,0,synthetic,privilege_escalation_role_policy,syn-std-th-2121,2026-04-07T14:34:38Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-000991,192.168.1.50,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,Console,1,0,14,0,3,0,1,0,1,synthetic,none,syn-std-bg-3385,2026-04-07T14:35:22Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-006977,172.16.4.132,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
PutRolePolicy,iam.amazonaws.com,us-west-2,IAMUser,CLI,0,0,14,0,1,0,1,0,1,synthetic,none,syn-std-bg-6260,2026-04-07T14:36:17Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-000425,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
PutRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,Other,0,0,14,0,0,1,1,1,0,synthetic,role_inline_policy_backdoor,syn-std-th-5091,2026-04-07T14:37:27Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-008308,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
PutRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,14,0,1,0,1,0,0,synthetic,none,syn-std-bg-4860,2026-04-07T14:40:49Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-008310,10.10.15.22,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,0
PutRolePolicy,iam.amazonaws.com,us-east-2,AssumedRole,CLI,0,0,14,0,1,0,1,0,0,synthetic,none,syn-std-bg-8099,2026-04-07T14:41:30Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-002432,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
ListBuckets,s3.amazonaws.com,us-east-1,IAMUser,Console,0,0,14,0,0,0,0,0,1,synthetic,none,syn-std-bg-7115,2026-04-07T14:46:10Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-004867,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
PutRolePolicy,iam.amazonaws.com,us-west-2,IAMUser,CLI,0,0,14,0,0,0,1,1,1,synthetic,none,syn-std-bg-6976,2026-04-07T14:47:29Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-012523,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
PutUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,CLI,0,0,14,0,1,1,1,0,1,synthetic,none,syn-std-bg-7954,2026-04-07T14:50:37Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-006693,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
AttachRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,Script_Tool,0,0,14,0,0,1,1,0,0,synthetic,privilege_escalation_role_policy,syn-std-th-8086,2026-04-07T14:53:16Z,arn:aws:iam::123456789012:role/AppBackendServiceRole,syn-evt-005548,10.10.15.22,AppBackendServiceRole,arn:aws:iam::123456789012:role/AppBackendServiceRole,1
AttachUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,CLI,0,0,14,0,2,0,1,1,1,synthetic,none,syn-std-bg-7344,2026-04-07T14:54:18Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-013981,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
CreateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,Script_Tool,0,0,14,0,0,1,1,0,0,synthetic,rogue_credential_creation,syn-std-th-2845,2026-04-07T14:55:05Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-006453,203.0.113.88,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
UpdateAccessKey,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,14,0,0,0,1,0,1,synthetic,none,syn-std-bg-4872,2026-04-07T14:58:11Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-011081,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
ListUsers,iam.amazonaws.com,us-east-2,IAMUser,CLI,0,0,14,0,2,0,0,1,0,synthetic,cloud_intrusion_threat,syn-std-th-8238,2026-04-07T14:59:29Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-007345,45.154.255.99,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
GetObject,s3.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,15,0,1,0,0,0,0,synthetic,none,syn-std-bg-2314,2026-04-07T15:01:22Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-008504,172.16.14.34,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
ListRoles,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,15,0,1,0,0,0,1,synthetic,none,syn-std-bg-6674,2026-04-07T15:05:28Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-010105,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
AttachRolePolicy,iam.amazonaws.com,sa-east-1,IAMUser,Console,0,0,15,0,2,0,1,0,1,synthetic,none,syn-std-bg-5444,2026-04-07T15:05:47Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-008882,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
ListRoles,iam.amazonaws.com,us-west-2,IAMUser,CLI,0,0,15,0,1,0,0,0,1,synthetic,none,syn-std-bg-4559,2026-04-07T15:06:58Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-004699,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
GetCallerIdentity,sts.amazonaws.com,us-east-2,AssumedRole,SDK,0,0,15,0,0,0,0,0,1,synthetic,discovery_reconnaissance,syn-seq-threat-0140,2026-04-07T15:11:59Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-004613,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
ListBuckets,s3.amazonaws.com,us-east-1,IAMUser,Console,1,0,15,0,0,0,0,0,0,synthetic,none,syn-std-bg-9532,2026-04-07T15:12:12Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-002142,172.16.15.32,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
ListBuckets,s3.amazonaws.com,eu-west-1,AssumedRole,Script_Tool,0,0,15,0,0,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-4202,2026-04-07T15:12:36Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-011596,194.26.29.112,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,Console,0,0,15,0,1,0,1,0,1,synthetic,none,syn-std-bg-7508,2026-04-07T15:12:37Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-010976,192.168.1.50,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
PutRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,1,0,15,0,1,0,1,0,0,synthetic,none,syn-std-bg-8366,2026-04-07T15:13:09Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-001831,172.16.18.245,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
CreateAccessKey,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,15,0,2,0,1,1,1,synthetic,none,syn-std-bg-7293,2026-04-07T15:14:35Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-005382,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
ListRoles,iam.amazonaws.com,us-east-1,AssumedRole,Script_Tool,0,0,15,0,1,0,0,1,1,synthetic,permission_probing,syn-seq-threat-0140,2026-04-07T15:17:41Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-005744,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
DescribeInstances,ec2.amazonaws.com,us-east-1,IAMUser,Console,0,0,15,0,1,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-8307,2026-04-07T15:18:11Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-004885,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
ListRoles,iam.amazonaws.com,us-west-2,IAMUser,CLI,0,0,15,0,0,0,0,0,0,synthetic,none,syn-seq-benign-0298,2026-04-07T15:20:16Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-010103,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
PassRole,iam.amazonaws.com,us-east-2,AssumedRole,SDK,0,0,15,0,2,1,1,0,0,synthetic,pass_role_privilege_escalation,syn-seq-threat-0140,2026-04-07T15:20:20Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-013095,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,1
AttachRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,15,0,2,0,1,0,0,synthetic,none,syn-std-bg-9662,2026-04-07T15:22:36Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-008641,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
ListBuckets,s3.amazonaws.com,us-east-2,IAMUser,CLI,0,0,15,0,1,0,0,0,1,synthetic,none,syn-seq-benign-0298,2026-04-07T15:23:51Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-002566,10.50.2.10,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
PutUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,1,0,15,0,0,0,1,1,1,synthetic,none,syn-std-bg-2964,2026-04-07T15:24:20Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-011449,172.16.1.2,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
AttachRolePolicy,iam.amazonaws.com,us-east-2,AssumedRole,SDK,1,0,15,0,2,0,1,0,0,synthetic,none,syn-std-bg-2906,2026-04-07T15:24:41Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-005676,172.16.14.138,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
AttachRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,15,0,1,0,1,0,0,synthetic,none,syn-std-bg-8278,2026-04-07T15:28:32Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-000073,10.200.1.6,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
PutRolePolicy,iam.amazonaws.com,us-east-1,IAMUser,CLI,1,0,15,0,2,0,1,0,1,synthetic,none,syn-seq-benign-0298,2026-04-07T15:28:41Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-004747,172.16.42.96,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
DescribeInstances,ec2.amazonaws.com,us-east-1,IAMUser,Console,0,0,15,0,1,0,0,0,0,synthetic,cloud_intrusion_threat,syn-std-th-9899,2026-04-07T15:28:44Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-002872,192.168.1.50,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
AttachUserPolicy,iam.amazonaws.com,us-west-2,IAMUser,CLI,0,0,15,0,3,1,1,0,0,synthetic,privilege_escalation_user_policy,syn-std-th-1915,2026-04-07T15:29:41Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-002554,198.51.100.24,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
PutUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,CLI,1,0,15,0,3,0,1,0,1,synthetic,none,syn-std-bg-1801,2026-04-07T15:29:41Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-009883,172.16.28.176,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
AttachRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,15,0,2,0,1,0,0,synthetic,none,syn-std-bg-4966,2026-04-07T15:31:54Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-004944,10.200.1.5,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
CreateAccessKey,iam.amazonaws.com,us-east-2,IAMUser,Console,0,0,15,0,0,0,1,0,1,synthetic,none,syn-std-bg-7268,2026-04-07T15:32:54Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-002687,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
AttachRolePolicy,iam.amazonaws.com,us-east-1,AssumedRole,Script_Tool,0,0,15,0,2,1,1,1,1,synthetic,privilege_escalation_role_policy,syn-std-th-8217,2026-04-07T15:34:10Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-005500,194.26.29.112,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,Console,0,0,15,0,1,0,1,0,1,synthetic,none,syn-std-bg-1776,2026-04-07T15:37:48Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-011900,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
DescribeSecurityGroups,ec2.amazonaws.com,us-east-2,AssumedRole,CLI,0,0,15,0,0,0,0,1,0,synthetic,none,syn-std-bg-3040,2026-04-07T15:39:42Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-009151,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
GetObject,s3.amazonaws.com,us-east-1,IAMUser,Console,0,0,15,0,2,0,0,0,1,synthetic,none,syn-std-bg-1273,2026-04-07T15:41:54Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-001233,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
PassRole,iam.amazonaws.com,us-east-2,AssumedRole,SDK,0,0,15,0,1,0,1,0,0,synthetic,none,syn-std-bg-1776,2026-04-07T15:43:42Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-010535,192.168.10.40,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
AssumeRole,sts.amazonaws.com,us-east-1,IAMUser,Console,0,0,15,0,2,1,1,1,0,synthetic,unauthorized_role_assumption,syn-std-th-5357,2026-04-07T15:44:09Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-007760,198.51.100.24,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,1
CreateAccessKey,iam.amazonaws.com,us-west-2,AssumedRole,SDK,1,0,15,0,0,0,1,0,0,synthetic,none,syn-std-bg-3385,2026-04-07T15:50:32Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-000041,172.16.42.110,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,0
PutUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,Console,0,0,15,0,0,0,1,0,1,synthetic,none,syn-std-bg-4724,2026-04-07T15:50:45Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-013910,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,0
DescribeSecurityGroups,ec2.amazonaws.com,us-east-1,IAMUser,Console,0,0,15,0,2,0,0,1,1,synthetic,none,syn-std-bg-1531,2026-04-07T15:51:38Z,arn:aws:iam::123456789012:user/bob_contractor,syn-evt-003516,192.168.1.88,bob_contractor,arn:aws:iam::123456789012:user/bob_contractor,0
AttachUserPolicy,iam.amazonaws.com,eu-west-1,AssumedRole,CLI,0,0,16,0,0,0,1,1,0,synthetic,none,syn-std-bg-5246,2026-04-07T16:00:08Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-002031,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
AttachRolePolicy,iam.amazonaws.com,us-east-2,AssumedRole,SDK,0,0,16,0,1,0,1,0,0,synthetic,none,syn-std-bg-6846,2026-04-07T16:02:41Z,arn:aws:iam::123456789012:role/DevOpsAdminRole,syn-evt-006780,10.100.4.12,DevOpsAdminRole,arn:aws:iam::123456789012:role/DevOpsAdminRole,0
CreateAccessKey,iam.amazonaws.com,us-east-1,AssumedRole,SDK,0,0,16,0,0,0,1,0,0,synthetic,rogue_credential_creation,syn-std-th-6760,2026-04-07T16:03:14Z,arn:aws:iam::123456789012:role/JenkinsCICDRunner,syn-evt-007653,104.244.76.13,JenkinsCICDRunner,arn:aws:iam::123456789012:role/JenkinsCICDRunner,1
GetCallerIdentity,sts.amazonaws.com,us-east-1,IAMUser,Script_Tool,0,0,16,0,0,0,0,0,1,synthetic,discovery_reconnaissance,syn-seq-threat-0145,2026-04-07T16:10:19Z,arn:aws:iam::123456789012:user/alice_lead_dev,syn-evt-006072,192.168.1.51,alice_lead_dev,arn:aws:iam::123456789012:user/alice_lead_dev,1
AttachUserPolicy,iam.amazonaws.com,us-east-1,IAMUser,CLI,0,0,16,0,0,1,1,1,0,synthetic,privilege_escalation_user_policy,syn-std-th-3078,2026-04-07T16:13:45Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-011386,10.50.2.11,carol_secops,arn:aws:iam::123456789012:user/carol_secops,1
DescribeInstances,ec2.amazonaws.com,us-east-1,IAMUser,CLI,1,0,16,0,1,0,0,0,1,synthetic,none,syn-std-bg-8579,2026-04-07T16:15:29Z,arn:aws:iam::123456789012:user/carol_secops,syn-evt-006091,172.16.8.192,carol_secops,arn:aws:iam::123456789012:user/carol_secops,0
